Booking_ID,Customer_ID,Bus_ID,Route_ID,Booking_Date,Travel_Date,Seat_Number,Fare_Amount,Booking_Status
6679,187,210,304,2025-11-13,2025-11-15,19,1112.26,Cancelled
1256,361,206,301,2025-03-10,2025-03-14,48,848.73,cOnFiRmEd
2577,233,209,303,2025-05-07,2025-05-09,27,1466.68,Confirmed
4739,327,206,310,2025-08-21,2025-08-22,6,622.43,Confirmed
2217,269,208,305,2025-04-21,2025-04-24,36,825.96,confirmed
5482,339,205,304,2025-09-24,2025-09-26,19,1141.37,Pending
579,317,201,305,2025-02-02,2025-02-04,25,976.05,Confirmed
9797,216,202,301,04-17-2026,04-17-2026,39,669.49,Confirmed
1512,210,204,305,2025-03-22,2025-03-24,18,967.23,Pending
9598,257,208,304,2026-03-25,2026-04-08,42,984.46,Confirmed
3155,307,210,310,2025-05-28,2025-06-04,39,663.6,Confirmed
1951,320,207,301,2025-04-13,2025-04-13,9,848.2,Cancelled
6965,265,210,309,2025-12-04,2025-12-08,16,1049.71,Confirmed
4964,374,206,308,2025-08-29,2025-09-01,6,1068.42,Confirmed
9743,370,210,307,2026-04-10,2026-04-15,13,863.92,Confirmed
9356,218,208,308,2026-03-24,2026-03-29,35,1067.84,Confirmed
2985,282,202,301,2025-05-15,2025-05-29,12,677.1,Confirmed
5485,238,205,304,2025-09-20,2025-09-26,48,1146.85,Cancelled
3003,281,202,301,2025-05-26,2025-05-22,50,699.89,Confirmed
9130,295,202,303,2026-03-19,2026-03-22,24,1040.28,Confirmed
4451,239,207,300,2025-07-30,2025-08-09,28,492.83,Confirmed
8924,267,201,306,2026-03-11,2026-03-13,24,667.83,Confirmed
10724,186,207,308,05-27-2026,05-29-2026,13,1467.66,Confirmed
622,316,210,302,2025-02-03,2025-02-05,17,616.45,Confirmed
4895,229,204,302,2025-08-22,2025-08-29,13,697.03,Confirmed
3652,275,204,305,2025-06-23,2025-06-25,14,1181.98,Confirmed
9678,329,208,300,2026-04-07,2026-04-11,14,328.76,Confirmed
10081,249,206,303,25/04/2026,01/05/2026,24,1447.65,Confirmed
2686,206,206,309,2025-05-14,2025-05-17,32,1465.4,Confirmed
276,308,203,302,2025-01-16,2025-01-18,38,692.84,Pending
3413,294,205,300,2025-06-13,2025-06-15,44,379.92,Confirmed
3438,307,203,308,2025-06-12,2025-06-16,18,1282.63,Confirmed
266,395,207,307,2025-01-16,2025-01-17,31,993.46,Confirmed
834,254,203,303,2025-02-13,2025-02-15,36,1217.28,Pending
2143,358,208,301,2025-04-15,2025-04-21,39,572.51,Confirmed
9568,308,207,307,2026-04-01,2026-04-07,30,880.64,Confirmed
2040,237,208,310,2025-04-16,2025-04-18,46,447.88,Confirmed
1286,205,205,301,2025-03-15,2025-03-16,14,663.69,Confirmed
1609,260,207,308,2025-03-23,2025-03-28,7,1237.49,Cancelled
7900,199,209,310,2026-01-20,2026-01-24,38,625.07,Confirmed
4953,183,207,305,2025-08-21,2025-08-31,23,1139.3,Confirmed
69,376,208,300,2025-01-01,2025-01-04,10,311.5,Confirmed
10635,274,208,310,2026-05-25,2026-05-26,32,466.37,Confirmed
6626,237,208,308,12/11/2025,14/11/2025,23,904.86,Confirmed
4192,254,201,304,2025-07-20,2025-07-23,29,1153.14,Pending
11478,384,201,309,2026-06-30,2026-07-05,35,1215.76,Confirmed
2219,216,208,305,2025-04-22,2025-04-24,47,836.05,Confirmed
3575,280,200,303,2025-06-16,2025-06-22,9,1447.9,Confirmed
6995,384,204,307,2025-12-12,2025-12-12,14,1015.09,Pending
455,139,203,309,2025-01-21,2025-01-27,21,1054.71,Confirmed
11102,365,205,310,2026-06-02,2026-06-12,37,530.61,Confirmed
1397,386,208,307,2025-03-13,2025-03-20,37,727.23,Confirmed
260,312,207,307,2025-01-11,2025-01-17,16,1009.53,Cancelled
11678,371,204,302,2026-07-10,2026-07-14,17,598.45,Confirmed
4852,317,208,310,2025-08-25,2025-08-27,47,409.31,Confirmed
10626,293,203,309,2026-05-22,2026-05-24,32,1461.28,Confirmed
3209,363,200,307,2025-06-07,2025-06-07,15,1197.09,Cancelled
1672,259,202,309,2025-03-27,2025-04-02,23,919.35,Confirmed
10112,385,205,307,2026-04-22,2026-05-02,49,1009.96,Confirmed
3044,389,201,305,2025-05-25,2025-05-30,24,1349.48,confirmed
2202,232,208,302,2025-04-15,2025-04-22,12,469.72,Pending
757,380,205,303,02-11-2025,02-13-2025,34,900.8,Confirmed
1202,106,202,303,2025-03-09,2025-03-13,49,903.65,Confirmed
4085,326,204,307,2025-07-13,2025-07-17,17,866.79,Pending
4960,338,206,308,2025-08-30,2025-09-01,39,1065.99,Confirmed
3038,359,201,305,24/05/2025,30/05/2025,17,1346.49,Confirmed
7444,241,209,303,2025-12-30,2026-01-02,9,1207.82,Confirmed
2859,245,208,310,2025-05-18,2025-05-23,28,557.32,Confirmed
6115,377,202,305,2025-10-17,2025-10-21,40,1040.06,Cancelled
3112,300,207,303,2025-06-01,2025-06-02,15,1269.37,Confirmed
1745,251,208,300,2025-04-05,2025-04-05,7,312.55,cOnFiRmEd
8091,387,210,303,2026-01-30,2026-02-01,25,1213.96,Confirmed
3280,264,204,301,2025-06-06,2025-06-10,8,870.9,Confirmed
2541,181,210,310,2025-05-04,2025-05-08,25,659.07,Confirmed
7627,279,205,310,2025-12-31,2026-01-14,19,404.5,Confirmed
8731,359,203,307,2026-02-25,2026-03-07,36,1004.33,Confirmed
695,242,203,300,2025-02-06,2025-02-09,17,494.85,Confirmed
4382,250,206,309,2025-08-01,2025-08-05,3,1051.56,Cancelled
10422,390,209,306,05-17-2026,05-17-2026,22,778.58,Confirmed
1808,321,208,306,2025-04-06,2025-04-07,10,435.25,Confirmed
9360,398,208,308,03-28-2026,03-29-2026,18,1056.02,Confirmed
3117,251,207,303,2025-05-26,2025-06-02,28,1263.24,Confirmed
6887,263,210,303,2025-11-26,2025-12-06,16,1212.84,Confirmed
7476,187,210,301,2026-01-02,2026-01-03,23,834.36,Confirmed
5351,260,210,303,2025-09-20,2025-09-22,24,1040.68,Confirmed
2268,366,207,308,2025-04-20,2025-04-27,23,1218.67,Confirmed
10562,300,205,305,2026-05-17,2026-05-22,15,1135.88,Confirmed
5554,218,206,302,2025-09-19,2025-09-29,38,606.43,Confirmed
3732,322,205,309,2025-06-28,2025-06-30,22,1097.51,Confirmed
8914,283,201,306,2026-03-13,2026-03-13,16,655.72,Confirmed
9281,271,202,304,2026-03-23,2026-03-27,19,,Confirmed
11381,211,203,305,2026-06-25,2026-07-02,9,985.08,cOnFiRmEd
8405,303,210,301,2026-02-13,2026-02-17,8,727.58,Confirmed
5762,200,205,310,2025-10-04,2025-10-06,40,481.48,Pending
7382,203,206,302,2025-12-26,2025-12-30,24,613.73,Confirmed
10833,306,200,303,2026-05-26,2026-06-02,11,1274.97,Confirmed
3892,369,210,305,03/07/2025,07/07/2025,5,987.65,Pending
4258,250,203,310,2025-07-28,2025-07-28,36,-250.0,Confirmed
7581,359,202,303,2026-01-01,2026-01-08,20,898.2,Confirmed
10887,263,206,309,2026-05-29,2026-06-05,17,1459.03,Confirmed
4644,317,205,306,2025-08-10,2025-08-17,29,493.15,Cancelled
3502,373,203,300,2025-06-15,2025-06-18,18,507.41,Confirmed
4439,381,208,302,2025-08-01,2025-08-08,6,520.43,Confirmed
8324,257,210,304,2026-02-09,2026-02-05,10,1145.09,Confirmed
9546,267,205,307,2026-04-04,2026-04-05,10,836.29,Confirmed
9280,269,202,304,2026-03-20,2026-03-27,22,1153.95,Confirmed
4247,243,203,310,2025-07-26,2025-07-28,5,533.23,confirmed
9731,396,207,310,2026-04-09,2026-04-14,9,536.35,Confirmed
1464,314,208,301,2025-03-22,2025-03-23,22,676.21,Confirmed
10979,341,208,301,2026-06-07,2026-06-09,8,692.68,Confirmed
1238,302,206,301,2025-03-12,2025-03-14,10,820.81,Pending
6340,189,204,310,2025-10-30,2025-11-01,27,520.53,Confirmed
2716,374,201,307,2025-05-15,2025-05-19,21,1042.94,Confirmed
9337,249,210,302,2026-03-24,2026-03-28,28,,cOnFiRmEd
2190,370,208,302,2025-04-19,2025-04-22,24,440.35,Confirmed
3007,373,202,301,2025-05-25,2025-05-29,22,687.89,cOnFiRmEd
4520,257,208,300,2025-08-12,2025-08-13,3,266.55,Confirmed
10681,275,203,301,2026-05-23,2026-05-20,20,858.54,Confirmed
9001,210,208,309,2026-03-13,2026-03-16,26,890.94,Confirmed
2982,359,202,301,2025-05-22,2025-05-29,17,695.49,Cancelled
5815,182,201,300,2025-10-01,2025-10-07,6,519.86,Confirmed
6274,301,203,301,2025-10-29,2025-10-30,34,901.66,Confirmed
6113,289,202,305,17/10/2025,21/10/2025,4,1039.18,Confirmed
3577,251,200,303,2025-06-20,2025-06-22,35,1466.18,Cancelled
3617,284,201,302,2025-06-18,2025-06-24,34,725.71,Confirmed
2413,191,202,302,2025-05-01,2025-05-04,49,621.17,Confirmed
5066,357,205,308,2025-09-05,2025-09-07,40,1052.84,Confirmed
5793,234,205,310,2025-10-06,2025-10-06,43,482.59,Confirmed
4084,215,204,307,2025-07-15,2025-07-12,7,869.71,Confirmed
820,292,208,308,2025-02-11,2025-02-14,42,1054.13,cOnFiRmEd
5419,259,200,308,2025-09-22,2025-09-24,23,1066.87,Cancelled
3035,351,201,305,2025-05-16,2025-05-30,31,1359.08,Confirmed
9903,382,204,301,2026-04-20,2026-04-22,50,736.17,Confirmed
3647,200,204,305,2025-06-22,2025-06-25,13,1174.63,Confirmed
3326,335,206,307,2025-06-05,2025-06-11,6,1058.13,Cancelled
4398,231,206,309,2025-08-02,2025-08-05,13,1058.51,Confirmed
10395,204,208,300,2026-04-30,2026-05-14,48,317.06,Confirmed
11110,265,205,310,2026-06-06,2026-06-12,25,549.51,Cancelled
3266,374,201,301,2025-06-08,2025-06-09,30,865.27,Confirmed
1671,198,202,309,2025-03-19,2025-04-02,53,890.34,Confirmed
7885,240,209,310,2026-01-22,2026-01-24,4,612.07,Confirmed
1062,147,205,305,2025-02-24,2025-02-27,36,818.85,Confirmed
6190,302,204,301,2025-10-22,2025-10-24,27,1033.68,Confirmed
1979,182,201,310,2025-04-09,2025-04-14,39,541.89,Confirmed
5412,398,200,308,2025-09-22,2025-09-24,16,1062.79,Confirmed
1255,236,206,301,2025-03-14,2025-03-14,19,825.99,Confirmed
953,331,208,307,2025-02-16,2025-02-20,2,715.59,Confirmed
10370,305,208,300,05-11-2026,05-14-2026,20,331.36,Confirmed
10095,250,206,303,2026-04-30,2026-05-01,36,1470.64,Pending
6260,195,210,302,2025-10-25,2025-10-27,38,743.42,Confirmed
9851,284,202,309,2026-04-18,2026-04-18,26,1047.38,confirmed
1119,270,203,302,2025-03-01,2025-03-05,26,600.25,Confirmed
7785,375,204,304,2026-01-18,2026-01-20,3,1138.29,Pending
5859,226,205,306,2025-10-03,2025-10-10,28,624.76,Confirmed
8636,375,200,310,2026-02-25,2026-02-28,25,613.18,Confirmed
11648,207,209,308,2026-07-11,2026-07-13,6,1068.87,Confirmed
1719,305,202,303,2025-03-29,2025-04-04,35,1032.2,Confirmed
8345,269,210,304,2026-02-07,2026-02-12,25,1130.23,pEnDiNg
9895,194,206,303,2026-04-16,2026-04-19,3,1227.91,Confirmed
7874,393,209,310,2026-01-23,2026-01-24,8,620.8,Confirmed
2035,291,200,309,2025-04-14,2025-04-15,27,1044.72,Confirmed
6473,205,206,305,2025-11-07,2025-11-08,40,-250.0,Confirmed
8631,187,200,310,2026-02-24,2026-02-28,33,619.56,Pending
10083,245,206,303,2026-04-29,2026-05-01,29,1451.75,Confirmed
10804,201,207,300,2026-05-31,2026-06-01,38,512.31,Confirmed
10072,281,206,303,2026-04-26,2026-05-01,8,1464.59,Confirmed
6418,395,201,304,2025-11-02,2025-11-05,34,980.39,Confirmed
6889,309,210,303,2025-12-04,2025-12-06,6,1219.66,Confirmed
8910,381,201,306,09/03/2026,13/03/2026,19,671.4,Confirmed
2185,282,208,302,2025-04-19,2025-04-22,16,469.21,Confirmed
2629,261,201,307,2025-05-10,2025-05-12,26,1056.69,Pending
5941,372,207,301,2025-10-12,2025-10-13,12,915.06,Confirmed
4112,394,209,304,2025-07-18,2025-07-17,38,1318.21,Confirmed
3545,269,203,305,2025-06-11,2025-06-21,16,1339.26,Confirmed
7812,289,200,308,2026-01-18,2026-01-21,32,1069.21,Confirmed
8778,391,204,310,2026-02-22,2026-03-08,18,637.96,Confirmed
1057,345,205,305,20/02/2025,27/02/2025,20,832.66,Cancelled
1147,188,210,308,2025-03-02,2025-03-08,27,1215.88,Cancelled
5287,281,209,305,2025-09-08,2025-09-18,32,993.13,Confirmed
1938,310,204,302,2025-04-09,2025-04-12,18,684.27,Confirmed
6652,210,210,304,11-14-2025,11-15-2025,13,1113.29,Confirmed
11104,289,205,310,2026-06-08,2026-06-12,13,546.24,Pending
8913,204,201,306,2026-03-09,2026-03-13,26,664.24,Confirmed
6577,217,207,304,2025-10-29,2025-11-12,10,981.07,Pending
8727,335,203,307,2026-03-03,2026-03-07,11,1016.18,Confirmed
7271,223,205,301,2025-12-21,2025-12-25,12,571.0,Confirmed
10136,312,205,307,2026-05-01,2026-05-02,3,991.48,Confirmed
9,343,209,306,2025-01-01,2025-01-01,26,566.66,Confirmed
7477,323,210,301,2025-12-31,2026-01-03,11,826.72,Cancelled
8016,219,203,307,2026-01-20,2026-01-30,10,995.2,Confirmed
4011,188,205,307,2025-07-08,2025-07-12,34,837.53,Confirmed
3350,342,208,300,2025-06-09,2025-06-12,43,325.62,Confirmed
4542,246,208,300,2025-08-12,2025-08-13,32,278.79,confirmed
97,194,206,303,2025-01-04,2025-01-05,29,1198.93,Pending
1460,348,208,301,2025-03-21,2025-03-23,18,672.83,Confirmed
1083,282,200,307,2025-02-26,2025-03-01,25,1008.13,Pending
6045,224,201,304,2025-10-17,2025-10-18,32,1632.67,Confirmed
427,387,202,304,2025-01-18,2025-01-25,18,1131.94,Confirmed
3616,375,201,302,2025-06-21,2025-06-24,35,711.21,Cancelled
1884,394,209,301,2025-04-05,2025-04-11,29,821.18,Confirmed
3324,370,206,307,2025-06-07,2025-06-11,3,1054.9,Confirmed
7443,268,209,303,2025-12-19,2026-01-02,3,1211.18,Confirmed
11187,182,201,309,2026-06-19,2026-06-23,11,1279.5,Confirmed
5565,262,206,302,2025-09-15,2025-09-29,9,611.15,Cancelled
5225,226,208,307,2025-09-15,2025-09-15,12,723.19,Confirmed
4522,206,208,300,2025-08-12,2025-08-13,15,-250.0,Confirmed
5624,220,209,302,2025-09-30,2025-10-01,11,768.3,Cancelled
3080,250,204,303,2025-05-25,2025-06-01,6,1441.74,Cancelled
2151,200,208,301,2025-04-11,2025-04-21,24,579.92,Confirmed
5891,213,210,307,2025-10-08,2025-10-11,28,1250.41,Pending
980,197,206,305,2025-02-21,2025-02-22,1,1120.03,Confirmed
3412,185,205,300,2025-06-12,2025-06-15,8,367.65,Confirmed
1043,184,205,305,2025-02-23,2025-02-27,21,,Confirmed
3470,280,206,304,2025-06-10,2025-06-17,21,1377.31,Confirmed
10884,218,206,309,2026-05-31,2026-06-05,26,1455.18,Cancelled
11058,382,208,302,2026-06-07,2026-06-11,38,,Confirmed
4672,346,202,310,2025-08-17,2025-08-20,14,382.48,Confirmed
1593,305,208,302,2025-03-21,2025-03-26,25,467.08,Confirmed
6779,263,206,300,2025-11-11,2025-11-25,11,365.5,Cancelled
2628,329,201,307,2025-05-05,2025-05-12,13,1044.11,Confirmed
10255,259,200,308,2026-05-01,2026-05-08,5,1467.43,Confirmed
6496,345,209,308,11-06-2025,11-09-2025,2,1052.65,Confirmed
8495,380,204,305,2026-02-08,2026-02-22,27,1117.1,Confirmed
8830,315,207,305,2026-02-28,2026-03-10,39,965.12,Pending
9596,210,208,304,2026-04-08,2026-04-08,21,981.01,Cancelled
6441,246,205,300,2025-11-02,2025-11-07,17,275.18,Confirmed
10856,385,209,305,2026-06-03,2026-06-04,13,1173.4,Confirmed
583,372,201,305,2025-02-02,2025-02-04,33,993.8,Cancelled
4552,370,203,302,2025-08-09,2025-08-14,32,597.52,Confirmed
3852,331,208,308,2025-06-28,2025-07-05,12,1055.21,Confirmed
6162,340,205,307,2025-10-17,2025-10-23,19,917.09,Confirmed
8533,192,207,310,2026-02-23,2026-02-23,7,542.17,Confirmed
9469,271,205,308,2026-03-28,2026-04-02,3,914.35,Confirmed
1739,204,208,300,2025-03-29,2025-03-28,8,313.03,Confirmed
2814,184,209,305,2025-05-20,2025-05-22,22,1165.99,Confirmed
4,353,209,306,2025-01-01,2025-01-01,23,572.83,Pending
6160,271,205,307,2025-10-23,2025-10-23,50,912.78,Confirmed
411,230,202,304,2025-01-11,2025-01-25,38,1149.36,Confirmed
5131,220,203,301,2025-09-04,2025-09-11,9,715.81,Confirmed
10028,356,202,309,2026-04-22,2026-04-26,39,1032.73,Pending
5853,226,205,306,2025-10-05,2025-10-10,27,625.4,Confirmed
7407,270,205,306,2025-12-28,2026-01-01,43,-250.0,Pending
3071,249,200,308,2025-05-29,2025-05-31,19,1481.59,Confirmed
8338,382,210,304,2026-02-09,2026-02-12,4,1154.31,Confirmed
264,249,207,307,2025-01-11,2025-01-17,10,992.95,Confirmed
1984,356,201,310,2025-04-04,2025-04-14,19,544.33,Confirmed
5323,294,209,303,2025-09-10,2025-09-20,21,1201.48,Confirmed
440,259,203,309,2025-01-24,2025-01-27,2,1067.64,Cancelled
3468,228,206,304,2025-06-11,2025-06-17,7,1386.5,Confirmed
8445,182,209,300,2026-02-17,2026-02-19,8,410.75,Confirmed
5129,329,203,301,2025-09-04,2025-09-11,17,732.12,Confirmed
9379,370,208,308,03-23-2026,03-29-2026,12,1053.88,cAnCeLlEd
4206,277,205,307,07-22-2025,07-26-2025,21,844.79,Confirmed
1108,383,203,302,27/02/2025,05/03/2025,30,590.6,Confirmed
3352,377,208,300,2025-06-06,2025-06-12,41,327.11,Confirmed
6312,185,203,305,2025-10-30,2025-10-31,8,1394.63,Confirmed
3897,235,210,305,2025-07-03,2025-07-07,4,981.27,Confirmed
89,202,206,303,2025-01-05,2025-01-05,38,1199.15,Pending
5358,303,202,301,2025-09-21,2025-09-23,23,587.04,Confirmed
6858,229,208,301,2025-11-28,2025-12-01,16,578.05,Confirmed
3353,381,208,300,2025-05-29,2025-06-12,15,318.64,Confirmed
7515,193,209,307,2025-12-26,2026-01-05,23,886.79,Confirmed
11489,197,201,309,2026-07-05,2026-07-05,25,1218.49,Confirmed
1769,200,208,300,2025-04-03,2025-04-05,10,323.25,Confirmed
3895,344,210,305,2025-06-30,2025-07-07,13,991.86,Confirmed
1044,399,205,305,2025-02-23,2025-02-27,48,839.43,Confirmed
3133,373,207,303,2025-06-01,2025-06-02,50,,Pending
275,384,203,302,2025-01-04,2025-01-18,27,706.03,Cancelled
1282,325,205,301,2025-03-12,2025-03-16,35,654.4,Confirmed
9629,368,208,304,2026-04-05,2026-04-08,47,997.75,Pending
8962,209,204,302,2026-03-14,2026-03-14,14,681.73,Confirmed
11199,222,201,309,06-20-2026,06-23-2026,6,1278.13,Confirmed
5212,241,208,307,2025-09-12,2025-09-15,28,717.58,Confirmed
4337,397,202,300,2025-07-27,2025-08-03,1,324.01,Pending
8559,220,200,306,2026-02-22,2026-02-24,49,575.43,Confirmed
5025,347,204,305,2025-08-28,2025-09-03,10,966.46,Confirmed
8705,334,204,301,2026-03-04,2026-03-06,27,838.81,Confirmed
6326,260,203,305,2025-10-24,2025-10-31,31,1401.75,Confirmed
416,272,202,304,2025-01-23,2025-01-25,45,1145.23,Confirmed
3706,392,205,309,2025-06-25,2025-06-30,27,1071.72,Confirmed
7878,220,209,310,2026-01-20,2026-01-24,6,635.7,Confirmed
2930,259,205,304,2025-05-21,2025-05-26,47,1192.21,confirmed
711,189,208,306,2025-02-11,2025-02-12,33,429.55,Pending
4316,318,202,300,2025-07-30,2025-08-03,22,315.98,Pending
4476,317,209,307,2025-08-06,2025-08-11,10,885.05,Confirmed
408,357,202,304,2025-01-23,2025-01-25,10,1136.3,Confirmed
10051,289,208,304,2026-04-21,2026-04-27,27,992.85,cOnFiRmEd
10091,192,206,303,2026-05-01,2026-05-01,38,1463.09,Confirmed
8522,315,204,305,2026-02-19,2026-02-22,19,1133.11,Pending
2767,240,204,310,05-14-2025,05-20-2025,7,662.01,Confirmed
10328,190,208,303,2026-05-12,2026-05-13,5,1078.09,Confirmed
11601,300,207,309,2026-07-07,2026-07-11,7,1227.52,Confirmed
8850,373,204,303,2026-03-07,2026-03-11,36,1045.08,Confirmed
2233,327,208,305,2025-04-19,2025-04-24,13,829.36,Confirmed
11512,299,200,309,2026-07-05,2026-07-07,27,1044.96,Confirmed
3034,385,201,305,2025-05-29,2025-05-30,38,1353.1,Confirmed
6770,276,200,308,2025-11-21,2025-11-23,1,1046.97,Confirmed
1524,337,204,305,2025-03-23,2025-03-24,29,973.21,Confirmed
3689,230,202,307,2025-06-26,2025-06-29,2,1006.38,Confirmed
1111,248,203,302,2025-03-04,2025-03-05,23,592.52,Pending
10068,276,208,304,2026-04-27,2026-04-27,20,991.69,Pending
1407,332,208,307,2025-03-15,2025-03-20,10,739.81,Confirmed
6692,302,204,309,2025-11-12,2025-11-17,14,890.94,Confirmed
6006,392,206,302,2025-10-14,2025-10-17,31,871.86,Confirmed
11588,185,204,309,2026-06-26,2026-07-10,13,1202.0,Confirmed
5887,236,210,307,2025-10-09,2025-10-11,23,1245.32,Confirmed
7164,363,207,305,2025-12-10,2025-12-20,40,1128.15,Confirmed
11045,250,208,302,2026-06-06,2026-06-11,44,541.79,Confirmed
11300,212,204,304,2026-06-21,2026-06-27,10,1568.22,Confirmed
634,247,210,302,2025-01-22,2025-02-05,12,595.75,Confirmed
2423,230,203,303,2025-05-02,2025-05-05,8,1255.43,Cancelled
3725,352,205,309,2025-06-23,2025-06-30,41,1091.18,Confirmed
3834,266,205,302,2025-07-02,2025-07-04,38,527.4,Confirmed
6680,269,210,304,2025-11-13,2025-11-15,26,-250.0,Confirmed
132,344,201,305,2025-01-02,2025-01-06,23,992.65,Pending
2733,222,201,307,2025-05-12,2025-05-19,4,1046.67,Confirmed
4607,318,209,301,2025-08-13,2025-08-15,40,824.93,Confirmed
9862,199,202,309,2026-04-15,2026-04-13,7,1029.09,Confirmed
775,196,205,303,2025-02-11,2025-02-13,15,906.11,Pending
3551,255,203,305,2025-06-15,2025-06-21,8,1341.31,Confirmed
4098,243,209,304,2025-07-13,2025-07-19,8,1303.92,Confirmed
470,202,203,309,2025-01-20,2025-01-27,31,1068.58,Confirmed
4686,189,209,301,2025-08-17,2025-08-21,5,718.01,Confirmed
11194,300,201,309,2026-06-20,2026-06-23,18,1265.77,Pending
8052,323,208,309,2026-01-27,2026-01-31,43,1036.41,Pending
7468,256,210,301,2025-12-30,2026-01-03,10,830.34,Confirmed
4113,388,209,304,2025-07-16,2025-07-19,31,1331.72,Pending
4093,331,204,307,2025-07-16,2025-07-17,34,883.5,Confirmed
8118,185,208,308,01/02/2026,03/02/2026,18,906.65,cOnFiRmEd
564,278,207,308,2025-01-30,2025-01-31,35,1229.55,Confirmed
1906,240,209,301,2025-04-01,2025-04-11,27,829.14,Confirmed
6927,210,206,308,2025-12-07,2025-12-07,39,1226.21,Pending
5698,280,206,300,2025-09-28,2025-10-03,37,611.04,Confirmed
4829,275,208,310,25/08/2025,27/08/2025,24,395.12,Confirmed
1577,359,208,302,2025-03-23,2025-03-26,17,457.72,Confirmed
5370,315,202,301,2025-09-19,2025-09-23,30,578.44,Confirmed
9937,195,210,309,2026-04-17,2026-04-23,21,1056.13,Confirmed
6428,366,205,300,2025-11-01,2025-11-07,27,272.3,Confirmed
11265,189,209,302,2026-06-23,2026-06-25,14,729.5,Confirmed
80,230,206,303,2025-01-04,2025-01-05,2,1221.0,Confirmed
7073,381,202,300,2025-12-16,2025-12-18,5,280.7,Confirmed
11002,204,208,303,2026-06-04,2026-06-01,15,1081.07,Confirmed
7667,291,207,301,2026-01-09,2026-01-15,25,725.41,Confirmed
11293,399,204,304,2026-06-23,2026-06-27,22,1576.57,Confirmed
3524,220,201,310,2025-06-13,2025-06-20,28,756.4,Confirmed
11515,244,200,309,2026-07-02,2026-07-07,39,1061.17,Confirmed
9165,282,207,300,2026-03-17,2026-03-23,6,436.93,Confirmed
10619,234,203,309,2026-05-20,2026-05-24,8,1457.29,Confirmed
2964,243,207,304,2025-05-23,2025-05-19,10,1388.91,Confirmed
5461,361,205,304,2025-09-23,2025-09-26,11,1153.54,Confirmed
9949,372,210,309,2026-04-21,2026-04-23,22,1063.17,Confirmed
1905,216,209,301,2025-04-11,2025-04-11,34,836.15,Pending
9233,335,202,300,2026-03-22,2026-03-26,11,285.37,Confirmed
1852,287,200,310,2025-04-07,2025-04-09,30,547.12,Confirmed
4336,287,202,300,2025-07-30,2025-08-03,19,313.46,Confirmed
2911,240,207,302,2025-05-25,2025-05-22,27,837.11,Pending
10538,206,202,310,2026-05-14,2026-05-21,43,476.08,Confirmed
3229,335,200,307,2025-05-28,2025-06-07,37,1214.86,Pending
1146,234,210,308,2025-03-05,2025-03-08,12,1218.15,Confirmed
2674,303,209,309,2025-05-06,2025-05-13,33,1269.76,cOnFiRmEd
5441,397,206,310,2025-09-24,2025-09-25,31,553.59,Confirmed
10986,257,208,301,2026-05-26,2026-06-09,15,685.16,confirmed
8584,275,200,310,2026-02-22,2026-02-25,19,546.05,Confirmed
853,384,203,303,2025-02-14,2025-02-15,5,1217.72,Confirmed
1495,376,208,301,2025-03-20,2025-03-23,10,,Confirmed
3119,274,207,303,2025-05-23,2025-06-02,18,1262.81,Confirmed
2472,400,206,307,2025-05-01,2025-05-06,9,1042.35,Confirmed
11383,293,203,305,2026-06-25,2026-07-02,7,-250.0,confirmed
1806,241,201,307,2025-03-31,2025-04-06,36,993.04,Confirmed
